SETT_DATE,SETT_PERIOD,Energy Imbalance (MWh),Frequency Control Offers (MWh),Frequency Control Bids (MWh),Positive Reserve (MWh),Constraint Offers (MWh),Constraint Bids (MWh),Negative Reserve (MWh),Other (MWh)
2019-05-09,29,389.524,9.0,-83.892,555.033,0.0,0.0,0.0,-90.617
2019-05-09,30,468.522,24.6,-53.072,641.377,0.0,0.0,0.0,-144.383
2019-05-09,31,271.447,0.0,-133.9,939.358,0.0,0.0,0.0,-534.011
2019-05-09,32,512.396,8.25,-111.258,934.067,0.0,0.0,0.0,-318.663
2019-05-09,33,641.951,14.342,-6.613,772.731,0.0,0.0,0.0,-138.509
2019-05-09,34,889.602,22.692,-56.883,1011.05,0.0,0.0,0.0,-87.257
2019-05-09,35,1099.316,7.1,-58.0,1263.258,0.0,0.0,0.0,-113.042
2019-05-09,36,910.842,0.75,-58.0,1081.176,0.0,0.0,0.0,-113.084
2019-05-09,37,689.059,28.5,-60.983,827.484,0.0,0.0,0.0,-105.942
2019-05-09,38,805.146,69.333,-61.0,883.738,0.0,0.0,0.0,-86.925
2019-05-09,39,781.284,8.25,-61.983,1029.313,0.0,0.0,-92.5,-101.796
2019-05-09,40,780.382,21.001,-278.996,1174.143,0.0,0.0,0.0,-135.766
2019-05-09,41,73.59,8.0,-491.248,872.916,0.0,0.0,0.0,-316.078
2019-05-09,42,-178.539,64.833,-297.777,349.324,0.0,0.0,0.0,-294.919
2019-05-09,43,-87.951,6.934,-203.999,193.068,0.0,0.0,0.0,-83.954
2019-05-09,44,-26.656,0.75,-182.334,295.308,0.0,0.0,0.0,-140.38
2019-05-09,45,31.058,24.75,-298.841,285.382,0.0,0.0,0.0,19.767
2019-05-09,46,-114.513,49.136,-165.995,30.344,40.73,0.0,0.0,-68.728
2019-05-09,47,12.41,36.483,-60.539,206.517,156.506,-152.5,0.0,-174.057
2019-05-09,48,131.229,22.584,-103.417,220.659,227.5,-152.5,0.0,-83.597
2019-05-10,1,159.079,0.0,-63.876,150.0,229.167,-152.5,0.0,-3.712
2019-05-10,2,87.755,0.0,-56.333,0.0,236.944,-152.5,0.0,59.644
2019-05-10,3,19.025,0.219,-75.0,0.0,223.056,-152.5,0.0,23.25
2019-05-10,4,72.714,26.031,-52.0,0.0,222.5,-152.5,0.0,28.683
2019-05-10,5,177.018,24.0,-45.0,19.383,228.375,-152.5,0.0,102.76
2019-05-10,6,123.939,31.45,-45.0,0.0,222.625,-152.5,0.0,67.364
2019-05-10,7,155.6,32.983,-45.0,0.0,222.5,-152.5,0.0,97.617
2019-05-10,8,197.116,53.999,-45.0,0.0,222.5,-152.5,0.0,118.117
2019-05-10,9,215.716,77.5,-45.0,0.0,222.5,-152.5,0.0,113.216
2019-05-10,10,152.597,81.583,-64.25,23.614,222.5,-152.5,0.0,41.65
2019-05-10,11,96.429,0.0,-142.783,521.8,222.5,-127.5,0.0,-377.588
2019-05-10,12,197.294,19.733,-207.167,608.944,222.5,-127.5,0.0,-319.216
2019-05-10,13,-47.996,0.0,-150.192,196.221,215.95,-127.5,0.0,-182.475
2019-05-10,14,-74.216,15.0,-75.998,104.468,123.904,-127.5,0.0,-114.09
2019-05-10,15,-202.708,0.0,-180.872,145.47,0.0,0.0,0.0,-167.306
2019-05-10,16,-3.407,0.0,-75.702,136.32,0.0,0.0,0.0,-64.025
2019-05-10,17,32.802,7.667,-178.25,210.901,0.0,0.0,0.0,-7.516
2019-05-10,18,-25.181,0.0,-158.433,154.241,0.0,0.0,-23.75,2.761
2019-05-10,19,15.105,9.5,-135.45,128.391,0.0,0.0,0.0,12.664
2019-05-10,20,-12.0,27.0,-168.673,177.583,0.0,0.0,0.0,-47.91
2019-05-10,21,-154.97,13.333,-215.846,42.85,0.0,0.0,0.0,4.693
2019-05-10,22,-29.935,0.0,-124.485,41.45,0.0,0.0,0.0,53.1
2019-05-10,23,268.331,124.25,-48.225,19.7,0.0,0.0,0.0,172.606
2019-05-10,24,-212.759,4.143,-68.505,74.55,0.0,0.0,0.0,-222.947
2019-05-10,25,12.534,32.0,-134.18,43.05,0.0,0.0,0.0,71.664
2019-05-10,26,-30.916,75.0,-115.5,0.0,0.0,0.0,0.0,9.584
2019-05-10,27,25.541,93.42,-114.283,0.0,0.0,0.0,0.0,46.404
2019-05-10,28,-72.54,68.246,-144.249,0.0,0.0,0.0,0.0,3.463
2019-05-10,29,-186.673,3.75,-188.292,0.0,0.0,0.0,0.0,-2.131
2019-05-10,30,-170.245,18.214,-154.525,54.25,0.0,0.0,0.0,-88.184
2019-05-10,31,-157.387,17.369,-98.764,27.75,0.0,0.0,0.0,-103.742
2019-05-10,32,213.356,53.25,-89.121,19.107,0.0,0.0,0.0,230.12
2019-05-10,33,184.759,124.871,-84.5,48.111,0.0,0.0,0.0,96.277
2019-05-10,34,94.276,38.992,-88.008,39.6,0.0,0.0,0.0,103.692
2019-05-10,35,-39.55,21.425,-170.174,134.574,0.0,0.0,0.0,-25.375
2019-05-10,36,63.476,0.0,-202.391,280.684,0.0,0.0,0.0,-14.817
2019-05-10,37,10.633,0.0,-194.175,231.075,0.0,0.0,0.0,-26.267
2019-05-10,38,104.71,0.0,-99.374,188.267,0.0,0.0,0.0,15.817
2019-05-10,39,38.772,0.0,-63.75,99.333,0.0,0.0,0.0,3.189
2019-05-10,40,4.472,12.0,-65.817,134.1,0.0,0.0,0.0,-75.811
2019-05-10,41,8.381,6.333,-83.409,127.767,0.0,0.0,0.0,-42.31
2019-05-10,42,28.149,0.0,-63.3,142.483,0.0,0.0,0.0,-51.034
2019-05-10,43,176.915,0.0,-99.151,286.6,0.0,0.0,0.0,-10.534
2019-05-10,44,-129.11,10.667,-211.903,320.417,0.0,0.0,0.0,-248.291
2019-05-10,45,1.231,0.0,-196.028,292.217,0.0,0.0,0.0,-94.958
2019-05-10,46,-49.424,0.0,-155.673,250.0,0.0,0.0,0.0,-143.751
2019-05-10,47,-161.894,8.5,-225.597,334.65,55.0,-132.5,-48.167,-153.78
2019-05-10,48,328.822,11.333,-49.678,472.317,55.0,-132.5,0.0,-27.65
2019-05-11,1,283.391,0.0,-54.787,524.261,55.0,-182.5,0.0,-58.583
2019-05-11,2,128.295,2.733,-68.795,467.0,55.0,-182.5,0.0,-145.143
2019-05-11,3,213.795,13.667,-50.805,355.0,55.0,-182.5,0.0,23.433
2019-05-11,4,191.101,11.817,-71.675,355.0,55.0,-182.5,0.0,23.459
2019-05-11,5,168.697,46.25,-85.511,355.0,55.0,-232.5,0.0,30.458
2019-05-11,6,176.544,43.8,-77.99,372.5,55.0,-232.5,0.0,15.734
2019-05-11,7,202.511,56.217,-89.39,375.667,55.0,-232.5,0.0,37.517
2019-05-11,8,77.489,11.625,-102.542,357.75,55.0,-232.5,0.0,-11.844
2019-05-11,9,-22.052,0.0,-136.823,355.0,55.0,-232.5,0.0,-62.729
2019-05-11,10,-62.144,0.0,-174.289,356.375,55.0,-232.5,0.0,-66.73
2019-05-11,11,-116.346,0.0,-252.309,402.671,55.0,-232.5,0.0,-89.208
2019-05-11,12,-72.822,0.0,-296.793,515.935,55.0,-232.5,0.0,-114.464
2019-05-11,13,-58.278,0.0,-243.253,511.6,55.0,-182.5,0.0,-199.125
2019-05-11,14,-141.406,0.0,-229.875,415.225,55.0,-182.5,0.0,-199.256
2019-05-11,15,-204.17,0.0,-312.994,358.125,0.0,-132.5,0.0,-116.801
2019-05-11,16,-217.621,0.0,-304.241,427.917,0.0,-132.5,0.0,-208.797
2019-05-11,17,-152.976,0.0,-305.86,466.875,0.0,-137.5,0.0,-176.491
2019-05-11,18,102.982,8.667,-217.085,470.0,0.0,-137.5,0.0,-21.1
2019-05-11,19,200.134,12.333,-142.241,470.0,0.0,-137.5,0.0,-2.458
2019-05-11,20,111.308,0.0,-176.601,459.6,0.0,-137.5,0.0,-34.191
2019-05-11,21,40.822,4.325,-158.261,385.233,0.0,-137.5,0.0,-52.975
2019-05-11,22,93.867,31.692,-159.65,318.542,0.0,-139.25,0.0,42.533
2019-05-11,23,-41.934,0.0,-202.716,274.075,0.0,-189.542,0.0,76.249
2019-05-11,24,-138.724,0.0,-223.816,250.0,0.0,-190.0,0.0,25.092
2019-05-11,25,-139.356,84.342,-150.455,198.417,0.0,-244.917,0.0,-26.743
2019-05-11,26,-56.539,125.98,-100.804,66.125,0.0,-259.125,0.0,111.285
2019-05-11,27,-201.473,14.719,-18.603,0.0,0.0,-266.75,0.0,69.161
2019-05-11,28,-443.87,0.0,-19.503,0.0,0.0,-269.917,0.0,-154.45
2019-05-11,29,-550.115,25.877,-3.018,0.0,0.0,-311.9,-250.0,-11.074
2019-05-11,30,-594.017,0.0,0.0,0.0,0.0,-314.625,-250.0,-29.392
2019-05-11,31,-457.755,63.64,0.0,0.0,0.0,-256.75,-250.0,-14.645
2019-05-11,32,-561.372,22.942,0.0,0.0,0.0,-252.5,-250.0,-81.814
2019-05-11,33,-324.876,0.21,0.0,0.0,0.0,-108.0,0.0,-217.086
2019-05-11,34,-114.715,76.087,-0.76,4.333,0.0,-110.142,0.0,-84.233
2019-05-11,35,-57.93,58.029,-58.885,0.0,0.0,-99.917,0.0,42.843
2019-05-11,36,-140.432,23.193,-88.273,0.0,0.0,-93.7,0.0,18.348
2019-05-11,37,-257.544,26.467,-173.044,10.0,0.0,-88.0,0.0,-32.967
2019-05-11,38,-134.502,61.375,-200.329,28.85,0.0,-88.0,0.0,63.602
2019-05-11,39,-174.063,18.35,-161.931,20.517,0.0,-88.0,0.0,37.001
2019-05-11,40,-176.68,15.466,-161.696,44.209,0.0,-88.0,0.0,13.341
2019-05-11,41,11.617,20.85,-196.484,207.751,0.0,-88.0,0.0,67.5
2019-05-11,42,9.283,7.0,-194.0,254.766,0.0,-88.0,0.0,29.517
2019-05-11,43,165.125,23.266,-195.041,401.4,0.0,-88.0,0.0,23.5
2019-05-11,44,220.045,0.0,-172.696,463.875,0.0,-88.0,0.0,16.866
2019-05-11,45,190.41,41.46,-151.759,337.71,0.0,-88.0,0.0,50.999
2019-05-11,46,-128.085,53.329,-152.368,160.96,21.262,-88.0,0.0,-123.268
2019-05-11,47,-253.732,15.834,-109.832,144.15,126.458,-263.0,0.0,-167.342
2019-05-11,48,-54.795,2.891,-239.509,353.767,128.417,-263.0,0.0,-37.361
2019-05-12,1,-182.72,0.0,-362.86,315.0,153.14,-288.0,0.0,0.0
2019-05-12,2,-269.637,9.0,-402.304,171.667,240.0,-288.0,0.0,0.0
2019-05-12,3,-89.38,0.0,-271.38,115.0,355.0,-288.0,0.0,0.0
2019-05-12,4,32.173,2.339,-152.341,115.0,355.0,-288.0,0.0,0.175
2019-05-12,5,293.654,66.09,-18.183,137.944,388.386,-288.0,0.0,7.417
2019-05-12,6,199.473,26.667,-29.008,116.556,375.0,-288.0,0.0,-1.742
2019-05-12,7,24.256,0.0,-46.333,115.0,355.0,-288.0,0.0,-111.411
2019-05-12,8,41.876,0.0,-140.124,115.0,355.0,-288.0,0.0,0.0
2019-05-12,9,-64.844,0.0,-246.844,0.0,470.0,-288.0,0.0,0.0
2019-05-12,10,-84.031,0.0,-220.067,0.0,439.15,-288.0,0.0,-15.114
2019-05-12,11,-239.798,0.0,-142.316,0.0,355.0,-288.0,0.0,-164.482
2019-05-12,12,-223.191,0.0,-189.862,0.0,355.0,-288.0,0.0,-100.329
2019-05-12,13,-186.292,0.0,-178.459,0.0,355.0,-338.0,0.0,-24.833
2019-05-12,14,-30.842,47.805,-111.171,2.434,373.667,-338.0,0.0,-5.577
2019-05-12,15,-248.686,37.0,-250.117,78.245,263.333,-313.0,0.0,-64.147
2019-05-12,16,-398.449,0.0,-327.3,186.437,240.0,-313.0,0.0,-184.586
2019-05-12,17,-387.945,0.0,-322.512,305.075,91.5,-293.0,0.0,-169.008
2019-05-12,18,-303.166,0.0,-267.082,347.334,0.0,-293.0,0.0,-90.418
2019-05-12,19,-358.451,0.975,-252.175,287.5,0.0,-293.0,0.0,-101.751
2019-05-12,20,-258.837,0.0,-191.47,275.0,0.0,-293.0,0.0,-49.367
2019-05-12,21,-271.789,0.0,-188.219,275.0,0.0,-293.0,0.0,-65.57
2019-05-12,22,-219.973,0.0,-172.509,275.0,0.0,-293.0,0.0,-29.464
2019-05-12,23,-224.446,0.0,-187.629,192.208,0.0,-263.0,0.0,33.975
2019-05-12,24,-197.988,19.417,-148.788,65.983,0.0,-263.0,0.0,128.4
2019-05-12,25,-165.893,87.633,-168.893,0.0,0.0,-263.0,0.0,178.367
2019-05-12,26,-127.528,70.411,-108.439,0.0,0.0,-263.0,0.0,173.5
2019-05-12,27,-14.962,66.263,-56.982,0.0,0.0,-263.0,0.0,238.757
2019-05-12,28,-136.057,28.005,-16.503,0.0,0.0,-263.0,0.0,115.441
2019-05-12,29,-276.025,0.0,0.0,0.0,0.0,-263.0,0.0,-13.025
2019-05-12,30,-434.473,0.0,-33.133,0.0,0.0,-263.0,0.0,-138.34
2019-05-12,31,-771.752,0.0,-128.784,0.0,0.0,-263.0,0.0,-379.968
2019-05-12,32,-955.932,0.0,-249.408,0.0,0.0,-263.0,0.0,-443.524
2019-05-12,33,-521.827,0.0,-264.917,0.0,0.0,-59.5,0.0,-197.41
2019-05-12,34,-424.446,0.001,-258.559,0.0,0.0,-59.5,0.0,-106.388
2019-05-12,35,-323.316,0.0,-217.491,0.0,0.0,-59.5,0.0,-46.325
2019-05-12,36,-285.225,0.0,-202.575,0.0,0.0,-59.5,0.0,-23.15
2019-05-12,37,-95.345,60.04,-109.855,0.0,0.0,-59.5,0.0,13.97
2019-05-12,38,-59.316,1.908,-57.167,28.75,0.0,-59.5,0.0,26.693
2019-05-12,39,6.533,17.167,-104.5,65.75,0.0,-59.5,0.0,87.616
2019-05-12,40,-35.339,2.75,-139.467,127.867,0.0,-59.5,0.0,33.011
2019-05-12,41,-30.988,0.0,-166.283,175.692,0.0,-59.5,0.0,19.103
2019-05-12,42,-55.7,0.0,-152.0,117.267,0.0,-59.5,0.0,38.533
2019-05-12,43,-16.5,0.0,-153.483,158.15,0.0,-59.5,0.0,38.333
2019-05-12,44,-60.239,2.667,-157.842,159.1,0.0,-59.5,0.0,-4.664
2019-05-12,45,-248.69,0.0,-212.052,110.0,0.0,-59.5,0.0,-87.138
2019-05-12,46,-185.595,0.0,-173.486,79.683,0.0,-59.5,0.0,-32.292
2019-05-12,47,19.55,6.5,-133.547,234.775,0.0,-162.5,0.0,74.322
2019-05-12,48,187.042,145.7,-122.078,286.503,0.0,-162.5,0.0,39.417
2019-05-13,1,97.087,197.05,-141.181,96.972,0.0,-187.5,0.0,131.746
2019-05-13,2,71.693,111.722,-39.292,6.875,0.0,-187.5,0.0,179.888
2019-05-13,3,-44.66,45.127,0.0,0.0,0.0,-237.5,0.0,147.713
2019-05-13,4,-70.475,55.1,0.0,0.0,0.0,-237.5,0.0,111.925
2019-05-13,5,-24.108,53.278,0.0,0.0,0.0,-237.5,0.0,160.114
2019-05-13,6,-37.289,42.712,-0.001,0.0,0.0,-237.5,0.0,157.5
2019-05-13,7,3.458,77.625,0.0,0.0,0.0,-237.5,0.0,163.333
2019-05-13,8,-11.667,18.333,0.0,0.0,0.0,-237.5,0.0,207.5
2019-05-13,9,-43.005,9.208,0.0,0.0,0.0,-237.5,0.0,185.287
2019-05-13,10,-147.72,53.086,-10.47,0.0,0.0,-237.5,0.0,47.164
2019-05-13,11,-419.212,0.0,-191.03,250.0,0.0,-150.0,0.0,-328.182
2019-05-13,12,-197.822,5.312,-209.963,310.019,0.0,-150.0,0.0,-153.19
2019-05-13,13,238.511,80.571,-98.547,374.917,0.0,-137.5,0.0,19.07
2019-05-13,14,209.367,78.271,-113.366,399.851,0.0,-137.5,0.0,-17.889
2019-05-13,15,264.746,18.825,-19.092,340.78,0.0,0.0,0.0,-75.767
2019-05-13,16,61.622,0.0,-123.5,258.725,0.0,0.0,-14.95,-58.653
2019-05-13,17,19.651,4.5,-122.5,159.834,0.0,0.0,0.0,-22.183
2019-05-13,18,-223.346,14.0,-212.833,176.438,0.0,0.0,0.0,-200.951
2019-05-13,19,-178.806,9.733,-312.171,182.1,0.0,0.0,0.0,-58.468
2019-05-13,20,-520.258,0.0,-287.601,125.0,0.0,0.0,0.0,-357.657
2019-05-13,21,-748.332,0.0,-364.662,122.396,0.0,0.0,0.0,-506.066
2019-05-13,22,-690.052,0.0,-293.002,23.438,0.0,0.0,0.0,-420.488
2019-05-13,23,-583.524,0.0,-100.75,0.0,0.0,-0.025,0.0,-482.749
2019-05-13,24,-603.833,0.0,-76.727,0.0,0.0,0.0,0.0,-527.106
2019-05-13,25,-530.911,0.0,-84.825,0.0,0.0,0.0,0.0,-446.086
2019-05-13,26,-396.777,0.0,-25.133,0.0,0.0,0.0,0.0,-371.644
2019-05-13,27,-178.748,0.0,0.0,0.0,0.0,0.0,0.0,-178.748
2019-05-13,28,-95.519,0.0,0.0,0.0,0.0,0.0,0.0,-95.519
2019-05-13,29,-230.057,0.0,0.0,0.0,0.0,-16.883,0.0,-213.174
2019-05-13,30,-377.511,0.0,-117.767,0.0,0.0,-46.266,0.0,-213.478
2019-05-13,31,-789.567,0.0,-209.873,0.0,0.0,-52.0,0.0,-527.694
2019-05-13,32,-758.439,0.0,-284.212,0.0,0.0,-31.0,0.0,-443.227
2019-05-13,33,-567.768,0.0,-279.591,0.0,0.0,-13.433,0.0,-274.744
2019-05-13,34,-523.089,0.0,-112.962,0.0,0.0,-25.892,0.0,-384.235
2019-05-13,35,-748.161,11.267,-159.783,0.0,0.0,-16.058,0.0,-583.587
2019-05-13,36,-385.178,13.133,-369.027,10.55,0.0,-5.942,0.0,-33.892
2019-05-13,37,-4.757,54.75,-175.397,97.992,0.0,-8.542,0.0,26.44
2019-05-13,38,127.902,2.25,-34.059,135.5,0.0,-25.25,0.0,49.461
2019-05-13,39,31.768,5.0,-117.942,115.451,29.042,-26.0,0.0,26.217
2019-05-13,40,69.133,1.0,-181.733,199.775,60.25,-6.933,0.0,-3.226
2019-05-13,41,206.731,0.0,-158.67,232.059,112.217,0.0,0.0,21.125
2019-05-13,42,61.721,3.0,-174.929,93.667,139.458,0.0,0.0,0.525
2019-05-13,43,56.714,11.5,-195.089,100.366,160.0,0.0,0.0,-20.063
2019-05-13,44,-82.32,7.383,-203.129,75.391,130.167,0.0,0.0,-92.132
2019-05-13,45,-385.24,0.0,-332.325,22.667,110.6,0.0,0.0,-186.182
2019-05-13,46,-238.243,25.125,-220.241,12.6,112.625,0.0,-57.867,-110.485
2019-05-13,47,-103.555,0.0,-192.322,122.367,207.675,-135.0,0.0,-106.275
2019-05-13,48,-263.009,0.0,-252.877,68.817,143.544,-135.0,0.0,-87.493
2019-05-14,1,-137.778,34.754,-32.957,0.0,98.264,-185.0,0.0,-52.839
2019-05-14,2,-183.161,13.292,-7.5,0.0,97.5,-185.0,0.0,-101.453
2019-05-14,3,-181.568,0.0,-65.183,0.0,97.5,-185.0,0.0,-28.885
2019-05-14,4,-122.667,10.4,-13.625,0.0,97.5,-185.0,0.0,-31.942
2019-05-14,5,-69.597,47.204,-15.234,0.0,97.5,-185.0,0.0,-14.067
2019-05-14,6,-239.468,0.0,-17.125,0.0,97.5,-185.0,0.0,-134.843
2019-05-14,7,-243.392,0.0,-40.559,0.0,97.5,-185.0,0.0,-115.333
2019-05-14,8,-299.707,0.0,-44.967,0.0,97.5,-185.0,0.0,-167.24
2019-05-14,9,-253.223,0.0,-11.083,0.0,97.5,-185.0,0.0,-154.64
2019-05-14,10,-162.546,0.0,-2.588,0.0,97.5,-185.0,0.0,-72.458
2019-05-14,11,-147.864,0.0,-83.685,200.0,97.5,-135.0,0.0,-226.679
2019-05-14,12,76.171,72.783,-15.954,200.0,97.5,-135.0,0.0,-143.158
2019-05-14,13,85.957,75.0,-120.245,200.0,0.0,-135.0,0.0,66.202
2019-05-14,14,74.62,100.728,-163.393,200.0,0.0,-135.0,0.0,72.285
2019-05-14,15,-478.283,6.333,-510.748,43.433,0.0,0.0,0.0,-17.301
2019-05-14,16,-344.008,0.0,-248.224,48.85,0.0,0.0,0.0,-144.634
2019-05-14,17,-204.706,5.833,-202.452,46.634,0.0,0.0,0.0,-54.721
2019-05-14,18,-236.013,0.0,-173.206,0.0,0.0,0.0,0.0,-62.807
2019-05-14,19,-196.054,0.0,-108.486,0.0,0.0,0.0,0.0,-87.568
2019-05-14,20,-683.14,0.0,-284.85,0.0,0.0,0.0,0.0,-398.29
2019-05-14,21,-690.718,0.0,-157.483,0.0,0.0,0.0,0.0,-533.235
2019-05-14,22,-593.296,0.0,-163.142,0.0,0.0,0.0,0.0,-430.154
2019-05-14,23,-381.605,0.0,-64.2,0.0,0.0,0.0,0.0,-317.405
2019-05-14,24,-472.839,0.0,-52.167,0.0,0.0,0.0,0.0,-420.672
2019-05-14,25,-631.336,0.0,-118.528,0.0,0.0,0.0,0.0,-512.808
2019-05-14,26,-421.258,0.0,-102.9,0.0,0.0,0.0,0.0,-318.358
2019-05-14,27,-250.256,0.0,-95.0,0.0,0.0,0.0,0.0,-155.256
2019-05-14,28,-270.683,0.0,-78.85,0.0,0.0,0.0,0.0,-191.833
2019-05-14,29,-66.703,71.533,-83.9,0.0,0.0,0.0,0.0,-54.336
2019-05-14,30,28.374,96.833,-103.95,0.0,0.0,0.0,0.0,35.491
2019-05-14,31,45.867,0.0,-9.658,0.0,0.0,0.0,0.0,55.525
2019-05-14,32,-311.859,0.001,-33.321,0.0,0.0,0.0,0.0,-278.539
2019-05-14,33,-317.228,0.0,-83.0,0.0,0.0,0.0,0.0,-234.228
2019-05-14,34,-340.044,0.003,-112.276,0.0,0.0,0.0,0.0,-227.771
2019-05-14,35,-548.724,6.0,-107.231,0.0,0.0,0.0,0.0,-447.493
2019-05-14,36,-155.193,20.5,-164.596,23.3,0.0,0.0,0.0,-34.397
2019-05-14,37,-130.473,2.121,-175.461,58.925,0.0,0.0,0.0,-16.058
2019-05-14,38,131.843,41.218,-124.559,168.276,0.0,0.0,0.0,46.908
2019-05-14,39,-57.733,17.183,-207.541,65.192,0.0,0.0,0.0,67.433
2019-05-14,40,60.658,0.0,-210.2,201.508,0.0,0.0,0.0,69.35
2019-05-14,41,31.284,0.0,-141.305,132.058,0.0,0.0,0.0,40.531
2019-05-14,42,-197.765,0.0,-217.679,24.108,0.0,0.0,0.0,-4.194
2019-05-14,43,-148.307,0.0,-126.773,37.25,0.0,0.0,0.0,-58.784
2019-05-14,44,-267.914,3.333,-186.538,0.583,0.0,0.0,0.0,-85.292
2019-05-14,45,-287.844,0.0,-174.68,108.708,0.0,0.0,0.0,-221.872
2019-05-14,46,22.52,49.434,-171.111,203.75,0.0,0.0,-54.375,-5.178
2019-05-14,47,248.471,0.833,-216.707,452.584,40.331,-208.5,0.0,179.93
2019-05-14,48,-64.584,0.0,-299.417,263.25,230.658,-208.5,0.0,-50.575
2019-05-15,1,-71.987,12.188,-66.642,67.208,265.0,-258.5,0.0,-91.241
2019-05-15,2,-177.598,0.0,-46.25,0.0,265.0,-258.5,0.0,-137.848
2019-05-15,3,-57.992,0.0,-48.0,0.0,265.0,-258.5,0.0,-16.492
2019-05-15,4,-57.122,17.083,-45.0,0.0,265.0,-258.5,0.0,-35.705
2019-05-15,5,-145.354,14.5,-86.554,0.0,265.0,-258.5,0.0,-79.8
2019-05-15,6,-385.147,0.0,-158.813,0.0,265.0,-258.5,0.0,-232.834
2019-05-15,7,-324.369,0.0,-155.833,0.0,265.0,-258.5,0.0,-175.036
2019-05-15,8,-366.58,0.0,-158.458,0.0,265.0,-258.5,0.0,-214.622
2019-05-15,9,-270.466,0.0,-152.938,0.0,265.0,-258.5,0.0,-124.028
2019-05-15,10,-223.797,66.266,-115.504,0.0,265.0,-258.5,0.0,-181.059
2019-05-15,11,-55.854,5.701,-257.0,500.0,265.0,-158.5,0.0,-411.055
2019-05-15,12,-43.884,0.0,-260.637,500.0,220.117,-158.5,0.0,-344.864
2019-05-15,13,73.793,0.167,-173.383,500.0,85.158,-158.5,0.0,-179.649
2019-05-15,14,159.245,20.967,-171.384,519.5,12.375,-158.5,0.0,-63.713
2019-05-15,15,-398.116,21.0,-378.564,58.408,51.0,0.0,0.0,-149.96
2019-05-15,16,-45.6,0.0,-147.598,15.041,114.842,0.0,0.0,-27.885
2019-05-15,17,42.297,0.0,-178.664,41.667,179.294,0.0,0.0,0.0
2019-05-15,18,-150.28,0.0,-291.675,0.0,156.412,0.0,0.0,-15.017
2019-05-15,19,-242.632,0.0,-323.006,32.636,110.083,0.0,0.0,-62.345
2019-05-15,20,-421.934,0.0,-264.535,0.031,108.5,0.0,0.0,-265.93
2019-05-15,21,-99.36,0.0,-104.608,0.0,108.5,0.0,0.0,-103.252
2019-05-15,22,-136.125,0.0,-110.51,0.0,108.5,0.0,0.0,-134.115
2019-05-15,23,-195.788,0.0,-65.408,0.0,74.75,0.0,0.0,-205.13
2019-05-15,24,-205.333,0.0,-52.667,0.0,6.875,0.0,0.0,-159.541
2019-05-15,25,-320.767,0.0,-64.45,0.0,0.0,0.0,0.0,-256.317
2019-05-15,26,-297.536,0.0,-147.18,0.0,0.0,0.0,0.0,-150.356
2019-05-15,27,-502.993,0.0,-267.942,0.0,0.0,0.0,0.0,-235.051
2019-05-15,28,-544.609,0.0,-189.0,0.0,0.0,0.0,0.0,-355.609
2019-05-15,29,-585.913,0.0,-187.791,0.0,0.0,0.0,0.0,-398.122
2019-05-15,30,-332.123,0.0,-100.703,18.667,0.0,0.0,0.0,-250.087
2019-05-15,31,-242.668,0.0,-134.558,18.667,0.0,0.0,0.0,-126.777
2019-05-15,32,-192.415,0.0,-56.695,0.0,0.0,0.0,0.0,-135.72
2019-05-15,33,-451.967,0.007,-88.532,0.0,0.0,0.0,0.0,-363.442
2019-05-15,34,-86.576,147.151,-38.733,16.692,0.0,0.0,0.0,-211.686
2019-05-15,35,254.023,167.41,-62.167,124.85,0.0,0.0,0.0,23.93
2019-05-15,36,25.45,94.699,-12.222,23.808,0.0,0.0,0.0,-80.835
2019-05-15,37,-290.68,35.0,-139.169,19.5,0.0,-9.167,0.0,-196.844
2019-05-15,38,-309.283,0.0,-149.859,0.7,0.0,-25.0,0.0,-135.124
2019-05-15,39,-300.901,0.0,-279.401,0.0,0.0,-20.833,0.0,-0.667
2019-05-15,40,-267.901,8.333,-296.434,62.2,0.0,-7.5,0.0,-34.5
2019-05-15,41,-172.135,0.0,-314.756,172.12,0.0,-40.833,0.0,11.334
2019-05-15,42,64.215,0.0,-214.99,352.839,0.0,-65.0,0.0,-8.634
2019-05-15,43,-121.252,0.0,-284.189,328.587,0.0,-40.083,0.0,-125.567
2019-05-15,44,-369.941,0.0,-246.364,92.83,0.0,0.0,0.0,-216.407
2019-05-15,45,-151.985,0.0,-226.701,163.108,0.0,0.0,0.0,-88.392
2019-05-15,46,-57.237,5.527,-217.88,411.833,0.0,-145.0,0.0,-111.717
2019-05-15,47,288.495,74.319,-131.874,518.75,97.5,-295.0,0.0,24.8
2019-05-15,48,385.785,31.764,-104.689,664.66,97.5,-295.0,0.0,-8.45
2019-05-16,1,-17.373,15.0,-359.17,703.579,97.5,-445.0,0.0,-29.282
2019-05-16,2,-142.43,0.0,-237.338,719.1,97.5,-445.0,0.0,-276.692
2019-05-16,3,-392.883,7.333,-101.483,473.65,97.5,-445.0,0.0,-424.883
2019-05-16,4,-355.674,57.5,0.0,328.5,97.5,-473.0,0.0,-366.174
2019-05-16,5,-122.174,71.162,0.0,224.5,97.5,-497.0,0.0,-18.336
2019-05-16,6,-68.996,82.279,-0.029,243.034,97.5,-494.667,0.0,2.887
2019-05-16,7,-73.004,87.667,0.0,224.5,97.5,-482.5,0.0,-0.171
