SETT_DATE,SETT_PERIOD,Energy Imbalance,Frequency Control,Positive Reserve,Negative Reserve,Constraints,Other
19/07/2020,18,-2068.373,1773.633,6264.014,593.8717912,40312.40942,3705.461791
19/07/2020,19,-3095.025,179.285,12266.982,357.5800047,54962.71891,34.75308612
19/07/2020,20,-3607.665,37.839,13612.699,14.02217771,43884.57878,2174.791043
19/07/2020,21,210.319,0,577.509,186.345,44633.637,568.395
19/07/2020,22,-4152.155,93.66,5985.99,111.9125472,34189.01401,3280.602439
19/07/2020,23,-4696.71,142.475,4246.783,54.70318251,32994.16991,1536.973908
19/07/2020,24,-4498.699,348.517,4577.825,2.487141393,34181.93973,750.8641284
19/07/2020,25,-1995.796,1912.191,4959.989,208.8961778,37440.99649,344.6723347
19/07/2020,26,-2394.744,0,6807.135,0,35274.94673,658.9652656
19/07/2020,27,561.302,14.04111743,604.0954729,0,33477.7202,21.25120488
19/07/2020,28,-1145.95,678.679,2152.51,0,29978.81743,32.00757035
19/07/2020,29,-4107.647,1318.555,2810.38,0,33809.52158,369.2794164
19/07/2020,30,-4421.8,204.035,4451.915,0,42768.54428,937.0567218
19/07/2020,31,-3862.361,190.099,2311.53,64.9940718,35513.23845,7664.250477
19/07/2020,32,-4301.832,90.654,549.6,19.85103583,28513.53112,651.2048457
19/07/2020,33,-3961.013,36.771,1231.68,15.62513903,25213.60914,975.061717
19/07/2020,34,-1312.876,-83.618,-194.208,199.6001652,30535.89083,-67.171
19/07/2020,35,3122.935,7.06,219.429,43.416,26728.776,-4.519
19/07/2020,36,6001.883,12.346,195.039,0,26493.348,1444.193
19/07/2020,37,6182.137,0,1068.426445,0,22589.382,542.6055554
19/07/2020,38,5708.394,0,2468.622441,299.709,21336.578,443.6295594
19/07/2020,39,11050.886,0,1719.079348,0,20813.608,0.044652208
19/07/2020,40,9738.922,0,979.355891,0,21122.109,39.795109
19/07/2020,41,5395.467,0,1701.993827,0,22010.694,268.3961731
19/07/2020,42,10659.842,74.02984055,803.2410926,0,24281.057,429.4870668
19/07/2020,43,15679.462,103.2875362,3546.367686,0,19114.359,119.9097782
19/07/2020,44,21769.79,1605.317,743.114,0,19153.368,0
19/07/2020,45,23151.425,1921.195615,1304.031126,0,17405.91166,3234.735595
19/07/2020,46,9931.997,3471.467,1318.138186,208.566,15744.67398,39.35582917
19/07/2020,47,1968.23,3241.995474,2946.868323,0,21443.16566,265.7765428
19/07/2020,48,-1306.143,585.067,0,164.303,23815.917,1795.446
20/07/2020,1,-3936.486,140.1038102,0,4.640603959,26095.12899,34.9175926
20/07/2020,2,-5296.698,1819.32,0,0,27153.432,1254.19
20/07/2020,3,-2663.232,423.5250295,0,0,30135.00294,150.1330257
20/07/2020,4,-1205.104,1153.319749,0,113.4442533,29851.07311,490.3588854
20/07/2020,5,-2629.17,0,0,0,29182.274,0
20/07/2020,6,-3322.988,886.644,0,0,28724.855,0
20/07/2020,7,-292.056,-22.423,0,0,27848.806,0
20/07/2020,8,167.846,369.8272164,0,295.537,27701.40778,0
20/07/2020,9,-1387.613,74.994,0,6.978798469,26000.65371,55.35248932
20/07/2020,10,-1839.122,72.86240327,0,0,26428.07805,645.7755486
20/07/2020,11,7958.463,1414.867,669.9999262,0,29344.10469,73.28838733
20/07/2020,12,-945.913,3783.261,1209.675,0,22197.342,7866.619
20/07/2020,13,20020.294,2215.655127,4265.91406,0,23017.99641,3.952399964
20/07/2020,14,30702.817,2306.322711,-3729.088961,66.646,19523.50654,215.4667125
20/07/2020,15,14864.988,797.3883334,329.9821761,0,14803.19599,747.5395052
20/07/2020,16,11701.992,1432.872547,1590.837488,0,12719.30171,1753.37526
20/07/2020,17,-6430.386,579.565,350.011,11.206,6577.026,223.792
20/07/2020,18,-5890.779,437.505,0,11.753,6252.4,59.494
20/07/2020,19,-3983.639,449.247,571.08,0,5867.799,9.089
20/07/2020,20,-5161.888,-142.569,3309.064,0,6215.341,826.668
20/07/2020,21,-4450.569,357.748,4629.88,0,6214.652,791.266
20/07/2020,22,-3495.461,90.5741833,3377.003,0,6396.958679,1395.196138
20/07/2020,23,6744.331,67.63714286,141.7192967,0,9190.885,28.24956044
20/07/2020,24,1202.589,562.598,292.1,0,8979.764,0
20/07/2020,25,-1522.775,647.918,2447.137,0,7439.491,577.13
20/07/2020,26,-1244.521,448.834288,1194.896,234.4701364,7614.799283,2397.787292
20/07/2020,27,4982.389,14.87108552,1093.966849,0,7699.934,1560.480065
20/07/2020,28,6476.786,436.9075963,1444.843848,0,7742.945,536.7445558
20/07/2020,29,-994.508,756.277,2421.25,88.303,7827.67,2472.37
20/07/2020,30,-2878.107,168.121,6123.85,25.34,6696.51,919.959
20/07/2020,31,-5583.408,423.3954416,6903.89,3.057597773,8008.5049,997.5160602
20/07/2020,32,-8931.234,150.086,10749.794,12.235,2515.502,727.876
20/07/2020,33,-10639.105,120.06,9035.178,35.541,5217.795,1824.644
20/07/2020,34,-9252.234,180.285,9525.531,0,4440.944,1130.411
20/07/2020,35,-10283.908,474.9,10763.625,0,2846.84,1596.458
20/07/2020,36,-5162.169,878.479,7128.793,0,5075.04,1229.317
20/07/2020,37,-3027.929,579.013,6661.91,0,5101.715,1926.779
20/07/2020,38,-2672.854,946.438,9241.264,0,3471.306,2055.073
20/07/2020,39,1625.074,3762.692,2770.387289,535,6770.732,295.4187105
20/07/2020,40,960.304,2766.612742,4582.837327,0,6939.412,28.01893145
20/07/2020,41,5860.344,272.021309,1460.399729,0,7194.108,187.7639623
20/07/2020,42,3577.895,143.0282701,3126.610741,0,8224.769,409.7909891
20/07/2020,43,3608.931,527.9182141,1267.214141,0,8482.021,103.066645
20/07/2020,44,5136.987,884.5631018,1212.281315,0,8480.163,88.43258342
20/07/2020,45,7765.237,1033.985682,1098.281438,0,9347.152,126.1758807
20/07/2020,46,-4802.381,395.34,1431.451,0,12596.579,861.681
20/07/2020,47,-1359.317,1546.561868,272.946,5.921374234,15175.07846,1736.111294
20/07/2020,48,-2520.867,2002.168298,0,0,15933.25159,657.5341134
21/07/2020,1,-59.469,-98.72549056,0,0,18521.55656,248.4329291
21/07/2020,2,-1671.681,715.721,0,0,17284.24003,1277.958968
21/07/2020,3,6577.858,163.3902852,0,0,18654.67632,587.4033919
21/07/2020,4,6782.348,505.9854925,0,0,18807.90546,459.4870471
21/07/2020,5,228.469,224.8519029,0,0,19338.60268,949.9264202
21/07/2020,6,5334.609,31.692,0,0,18716.998,47.918
21/07/2020,7,3103.414,243.2507149,0,0,19059.51378,660.9955101
21/07/2020,8,6348.275,630.507321,0,0,19265.97706,778.9646214
21/07/2020,9,6008.939,715.2940848,0,0,19494.90947,817.3814442
21/07/2020,10,8229.811,515.5475776,0,0,19559.49044,471.5069795
21/07/2020,11,1139.489,1663.427588,0,0,19833.80571,90.03670279
21/07/2020,12,-2097.535,836.6830635,0,0,20505.15702,217.06292
21/07/2020,13,10349.006,7921.718952,0,0,23611.49205,42.929
21/07/2020,14,12075.216,5600.030729,-1202.897377,0,22067.65291,0.049741541
21/07/2020,15,6899.876,5166.095,-448.8731615,109.481,16855.20296,1.610199434
21/07/2020,16,24113.699,2440.339,-2647.976277,0,10079.74959,12.09968593
21/07/2020,17,1950.154,1484.166,0,0,9275.274,291.455
21/07/2020,18,-1616.745,1222.599,0,0,9717.821,648.606
21/07/2020,19,1777.391,656.5,121.918,0,9008.531,221.61
21/07/2020,20,-3314.529,522.565,171.324,-0.763,8557.503,174.14
21/07/2020,21,-4343.003,208.075,0,0,8258.768,487.866
21/07/2020,22,-3245.742,679.68,0,0,8231.91,706.965
21/07/2020,23,2158.617,124.3852596,0,0,8380.003035,22.34570533
21/07/2020,24,3362.534,3.390091659,441.8065736,0,7816.174401,216.7639339
21/07/2020,25,13284.039,763.875,552.84,0,7372.333,630.738
21/07/2020,26,11181.73,695.361,397.078,0,7408.106,802.973
21/07/2020,27,7319.692,543.904,456.286,0,7144.281,48.064
21/07/2020,28,-932.407,1057.663113,84.45,102.5185363,7218.067281,557.967069
21/07/2020,29,5700.088,765.81,850.0637049,7.562,7340.909355,29.0439398
21/07/2020,30,3676.92,566.8393405,329.608121,0,7738.29512,30.87741847
21/07/2020,31,-916.277,1241.56319,-23.593,0,6900.036355,694.3424553
21/07/2020,32,35.24,326.2188951,3840.163862,0,6885.528,358.6502428
21/07/2020,33,-2438.818,885.18,6220.843,0,4710.773,3890.122
21/07/2020,34,4580.019,296.7986388,1151.541426,0,6703.309,36.97393508
21/07/2020,35,-664.264,73.955,565.272,0,7423.744202,2844.845798
21/07/2020,36,10650.377,38.235,205.917,0,7440.165,3.1
21/07/2020,37,9238.103,34.3979061,1858.453803,78.464,7413.017,584.5202914
21/07/2020,38,1940.739,66.23369286,2455.050357,0,7420.016,495.0359497
21/07/2020,39,-2237.673,535.44,2257.734,53.98210416,5249.052512,922.9343837
21/07/2020,40,1423.138,43.43872365,1108.09337,0,7410.212,0.509905865
21/07/2020,41,3511.152,1085.61353,2352.351439,312.902,7250.725,268.9200311
21/07/2020,42,-1434.86,903.5085095,2247.914,179.9586697,7800.326279,981.699542
21/07/2020,43,3159.548,324.1308721,3525.918663,0,9387.415,356.5554646
21/07/2020,44,3379.074,102.2788715,2490.337379,0,7757.69,239.5547493
21/07/2020,45,-480.138,400.0017376,260.05,0,7807.710154,2374.986108
21/07/2020,46,1665.584,266.2230604,1142.707061,887.896,8260.978,1569.989879
21/07/2020,47,8987.608,604.0648715,4995.98605,234.954,10827.07365,183.9574298
21/07/2020,48,10479.642,702.9174246,3718.082648,98.723,14112.94735,107.0115752
22/07/2020,1,-1246.34,952.0673545,420.858,36.16670282,15736.33632,1984.145627
22/07/2020,2,-1981.749,1329.019952,0,0,15082.94554,118.450504
22/07/2020,3,-774.989,-672.546,0,0,18540.04101,770.8099859
22/07/2020,4,4802.668,47.465,0,0,17415.31,49.019
22/07/2020,5,4933.522,119.263,0,0,17053.245,129.698
22/07/2020,6,-388.505,-935.934,0,0,20086.378,1.00E-38
22/07/2020,7,3887.49,37.37,0,0,19403.335,123.13
22/07/2020,8,-1111.459,355.059,0,0,18821.65257,1119.139427
22/07/2020,9,1957.21,119.7389053,0,0,26095.35747,293.5096272
22/07/2020,10,-1408.081,1051.154,0,0,37073.66856,1813.158444
22/07/2020,11,-1119.412,3137.373315,134.626,0,44604.13837,1068.69331
22/07/2020,12,-1168.143,2026.515894,1761.641,306.0118855,46056.08319,90.68602671
22/07/2020,13,828.912,2479.461,2041.566725,69.418,54342.42582,203.6164542
22/07/2020,14,1411.648,3930.717,928.8917887,0,36230.2693,267.7579077
22/07/2020,15,-1065.677,2040.318771,77.55,0,27216.23558,2067.671652
22/07/2020,16,5399.105,1599.578108,121.0335331,0,16754.32421,241.6181467
22/07/2020,17,-1776.617,604.2909931,0,28.03629541,15505.80783,965.1088827
22/07/2020,18,-631.928,0,-57,0,12984.31358,297.0824194
22/07/2020,19,604.23,135.921,639.1078668,0,9204.564,332.1881332
22/07/2020,20,2540.864,478.1550565,2254.053885,163.59,7357.976757,336.0923012
22/07/2020,21,-2827.425,536.276,4179.884,25.364,6258.615,993.272
22/07/2020,22,-6473.104,222.826,4657.5,0.979,5945.078,1037.895
22/07/2020,23,-11520.773,263.044,6802.757,17.404,6977.693,1922.366
22/07/2020,24,-9862.921,53.458,6855.9,6.815,6878.921,2405.622
22/07/2020,25,-8271.352,158.896,6767.7,0,7831.192,1410.424
22/07/2020,26,-5155.443,304.575,2285.828,0,12056.828,1265.564
22/07/2020,27,-4322.83,342.434,4330.9,0,12149.546,1447.28
22/07/2020,28,-4967.836,51.717,4418.3,56.14,12130.893,2405.119
22/07/2020,29,-6334.292,82.51,2226.4,0,11108.357,1320.405
22/07/2020,30,-7750.819,168.07,2564.172,49.757,11660.214,1582.411
22/07/2020,31,-3047.38,449.9993666,3866.975,0,11920.00824,3807.872396
22/07/2020,32,5951.636,0,4392.207872,0,14486.08698,252.9201507
22/07/2020,33,11217.194,1165.941,6664.574131,0,13568.42331,474.8285559
22/07/2020,34,9292.085,1604.107472,6975.102529,0,13551.73789,496.6091055
22/07/2020,35,-466.464,4030.795,1573.906,0,9040.834,7502.162
22/07/2020,36,-371.047,2773.292,1820.659,0,9404.24,5875.002
22/07/2020,37,1732.535,780.325,6438.06435,0,10822.59287,450.5217841
22/07/2020,38,-1392.79,517.645,7202.765,0,8214.132,3379.113
22/07/2020,39,-1238.9,-12.165,6181.666,19.024,8323.254,4220.594
22/07/2020,40,-1642.687,140.701,8228.391,34.11,6954.143,3181.179
22/07/2020,41,-945.679,9.4,2258.54,0,10019.574,5810.798
22/07/2020,42,-4323.334,0,10323.216,0,4292.579,1634.979
22/07/2020,43,1937.967,187.1196313,7264.436951,0,18873.34201,515.5524123
22/07/2020,44,6676.057,0,3146.897782,24.405,18863.72511,1245.00311
22/07/2020,45,19883.056,137.5982533,3850.743657,42.41,15927.6726,453.7704865
22/07/2020,46,14163.955,0,6222.144094,124.976,17391.26297,493.1629355
22/07/2020,47,21632.12,0,1919.048912,0,17866.27609,231.1719933
22/07/2020,48,14395.688,648.66,324.7327508,0,20123.35144,243.7858118
23/07/2020,1,18862.556,2260.155,-2872.309477,0,19229.7493,28.37118048
23/07/2020,2,8845.918,4058.074,0,96.735,20035.42849,336.3345084
23/07/2020,3,3973.933,264.1431735,0,0,20890.30394,756.4678847
23/07/2020,4,6984.323,1083.870121,0,0,21252.045,486.2728775
23/07/2020,5,6115.2,369.9103685,0,0,23555.93494,415.9746884
23/07/2020,6,4480.211,569.3460671,0,0,22722.6609,169.4800353
23/07/2020,7,2986.5,1680.960269,0,0,22883.52628,235.849455
23/07/2020,8,3147.762,1552.655442,0,0,23975.83947,261.272093
23/07/2020,9,8579.814,1563.361699,0,0,24822.41842,423.9448769
23/07/2020,10,9244.26,747.1307157,0,0,31432.17181,522.373474
23/07/2020,11,8160.121,1194.593092,0,187.088,35419.91624,738.9226684
23/07/2020,12,4745.716,1605.555376,0,0,30378.74019,290.7584354
23/07/2020,13,1446.296,3811.200926,1091.659312,27.111,30273.10233,183.1674365
23/07/2020,14,-998.572,3166.028,1520.536,110.786,19980.679,16209.976
23/07/2020,15,3519.891,9043.818,6719.43869,0,30525.20096,18.40634574
23/07/2020,16,17243.15,6845.844,6992.974049,0,24110.86995,0
23/07/2020,17,6099.941,2082.046,11495.92194,100.45,8066.8531,627.2849572
23/07/2020,18,6584.961,2591.695,10096.96304,0,7424.876678,584.4102836
23/07/2020,19,325.41,1658.000474,13900.43649,0,2952.9,481.1590401
23/07/2020,20,-1663.523,2411.688,9753.1,0,2765.22,5831.608
23/07/2020,21,-3269.796,2496.904,12313.7,0,2322.54,3983.864
23/07/2020,22,-8255.048,2403.084252,14520.3,0,1941.142031,2871.517717
23/07/2020,23,-6016.852,887.8443421,13383.5,23.23430499,2096.501859,4390.887494
23/07/2020,24,-1567.726,887.862,10899.6,48.018,2525.52,5352.95
23/07/2020,25,7346.33,382.0855249,9846.838923,145.475,3594.48,641.4585524
23/07/2020,26,947.707,1225.637,12715.01422,0,3067.098,801.0717774
23/07/2020,27,-1786.08,596.308,10347.756,16.978,2740.841,6385.286
23/07/2020,28,-1426.377,1295.906,8976.8,72.484,4023.705,6134.089
23/07/2020,29,4758.801,3115.17,8899.574755,0,4083.245,2.586244983
23/07/2020,30,-2282.272,853.947,11590.356,0,2245.45,3386.119
23/07/2020,31,-8204.156,185.265,13521.565,0,1904.27,1759.462
23/07/2020,32,-2838.525,1024.774216,11319.515,0,2463.689152,2855.946632
23/07/2020,33,15786.747,627.409,11458.55341,227.718,4281.39,0.103588112
23/07/2020,34,18740.362,-6.677529363,8413.569616,1626.24,4404.61,558.1729135
23/07/2020,35,34932.661,1416.011523,9700.149814,1920.788,4587.42,542.9816629
23/07/2020,36,37097.733,294.8471157,8674.921737,2185.525,4622.77,513.5861475
23/07/2020,37,38806.347,1541.705,9219.253634,952.895,4649.03,529.0673658
23/07/2020,38,34587.395,2634.226,10777.68844,783.549,4617.72,534.798555
23/07/2020,39,23948.64,1981.754,8007.790974,0,4511.67,507.5990255
23/07/2020,40,11758.51,2286.738839,14618.58105,40.613,4377.34,707.5531087
23/07/2020,41,14588.27,2165.969407,4001.700711,48.16,11009.08338,578.8705015
23/07/2020,42,25978.124,207.8560347,2716.928003,46.358,9602.601398,933.9545645
23/07/2020,43,33215.841,142.7624589,-1236.208488,0,7729.82263,427.0093987
23/07/2020,44,34481.825,0,-2156.520436,0,7148.676061,397.3593745
23/07/2020,45,27921.199,0,-1837.455347,50.95,8585.748874,1036.674473
23/07/2020,46,9714.32,4.520401833,3589.149303,1211.823,12524.85123,620.0370687
23/07/2020,47,-544.251,1039.306986,-1419.963,1238.881769,7664.608593,7340.905652
23/07/2020,48,5015.739,1200.330205,2851.793972,0,12884.22557,1086.062252
24/07/2020,1,4797.678,4235.451553,284.0384805,0,16268.89754,2328.995431
24/07/2020,2,3316.051,4466.580738,180.2486277,0,16816.76761,2897.26102
24/07/2020,3,4783.249,801.4179414,0,142.103,17308.52879,7169.155272
24/07/2020,4,2616.122,2490.843799,0,0,17646.30505,5272.516147
24/07/2020,5,488.067,1089.623483,0,0,17481.9999,6379.847619
24/07/2020,6,1800.716,1012.406447,0,0,17297.60748,6817.945073
24/07/2020,7,3267.433,1123.299513,0,0,16919.56754,6943.031946
24/07/2020,8,5697.26,368.8363417,890.4695362,147.805,19083.98083,7601.994288
24/07/2020,9,-505.809,911.0502628,0,74.91902258,11621.02113,15308.24359
24/07/2020,10,7036.512,2524.485674,1079.363129,0,19238.29039,6280.405805
24/07/2020,11,6606.72,985.0132882,740.8777001,0,14154.37448,8087.988536
24/07/2020,12,7825.093,452.8905168,1726.76482,10.393,13887.39274,6677.626925
24/07/2020,13,10668.765,927.4573399,3547.031388,71.042,14278.24506,2884.060213
24/07/2020,14,12439.453,2626.43176,1105.62337,192.694,13263.45816,1712.350711
24/07/2020,15,10761.952,78.48292574,958.2634456,0,13409.23609,371.1415358
24/07/2020,16,31370.59,1446.653419,492.2893819,83.93,10515.66608,319.1911161
24/07/2020,17,32870.547,1643.63,353.364,0,12049.339,1337.806
24/07/2020,18,23429.259,2202.898,878.133,0,8567.954,740.965
24/07/2020,19,21338.536,2012.826306,7783.354121,0,0,851.7155735
24/07/2020,20,10703.285,3394.215,5634.242501,0,0,1241.833499
24/07/2020,21,16447.752,3395.335,3918.257838,0,0,1416.733162
24/07/2020,22,14916.363,3305.176,4481.590277,0,0,1330.163723
24/07/2020,23,24101.053,3285.83638,5085.911597,89.068,0,735.5510231
24/07/2020,24,23214.115,3388.017031,4785.148391,0,0,368.3785777
24/07/2020,25,3954.892,3523.964,2977.679003,0,7586.074,197.403997
24/07/2020,26,-1164.131,2750.695799,1471.68,174.5561955,9708.284656,1006.372349
24/07/2020,27,2999.733,3619.279736,2675.297472,422.861,8647.953,2264.485792
24/07/2020,28,-989.931,1961.102425,71.19,12.66650065,7373.926103,7844.058972
24/07/2020,29,6461.14,1433.590929,1861.682006,0,5846.72,898.2910653
24/07/2020,30,6296.746,0,2186.570384,0,5672.537,210.9686164
24/07/2020,31,2076.997,0,4596.388936,0,6015.516,327.3280636
24/07/2020,32,-1255.324,143.463,0,0,10863,1752.311
24/07/2020,33,-10091.61,225.817,0,0,13802.602,489.21
24/07/2020,34,-4341.627,180.653,0,0,15726.198,1094.678
24/07/2020,35,906.806,1577.957338,4591.638249,87.617,13512.596,48.19941334
24/07/2020,36,9514.332,788.1241365,2161.301248,1122.943,14113.391,-168.8003845
24/07/2020,37,6199.453,2342.478,729.372,3465.368,14237.099,0
24/07/2020,38,4363.096,747.907,2397.261,3925.762,25324.857,1.00E-36
24/07/2020,39,15733.999,300.6263729,323.7465689,118.94,31234.272,15.14305821
24/07/2020,40,6067.57,229.906,1000.766617,285.453,31467.944,127.4793826
24/07/2020,41,864.606,1526.176,687.7626988,14.439,36887.729,6.712301183
24/07/2020,42,-4758.325,170.3495297,61.683,0,39970.03986,297.218613
24/07/2020,43,13779.568,473.201781,723.1984228,0,37849.292,25.3807962
24/07/2020,44,21508.651,256.765,424.384,0,33333.338,110.209
24/07/2020,45,8408.222,424.463,814.338809,0,32144.64297,606.1312165
24/07/2020,46,-6647.775,178.2022191,122.634,0,35101.48603,1160.268748
24/07/2020,47,174.593,4259.949688,248.7439674,0,64140.02675,130.9975942
24/07/2020,48,9013.961,2594.667,0,0,87185.294,196.776
25/07/2020,1,-1631.571,449.1955196,0,14.67683353,110542.314,1660.91262
25/07/2020,2,-1796.498,422.123,0,68.86394848,111173.4407,1547.607378
25/07/2020,3,-1650.735,1526.505,0,34.2314671,115407.6118,1929.048707
25/07/2020,4,-3097.29,3453.34,0,0,119378.108,1053.961
25/07/2020,5,-1276.263,1407.242,0,0,124946.9699,306.8660648
25/07/2020,6,2482.295,184.016,0,0,122914.055,530.428
25/07/2020,7,5580.266,32.734,0,0,111694.383,550.741
25/07/2020,8,1505.016,50.35477614,0,162.969,105102.7625,2087.65874
25/07/2020,9,4106.639,157.8196829,0,0,101564.5868,1995.770479
25/07/2020,10,7446.449,49.575,0,0,95513.657,326.684
25/07/2020,11,3969.703,73.256,0,0,94916.433,303.923
25/07/2020,12,-1532.892,69.329,0,0,98554.68,1961.701
25/07/2020,13,-1808.246,1445.277,0,0,97837.25065,1633.16935
25/07/2020,14,305.565,44.892,0,0,97104.342,330.449
25/07/2020,15,-2163.607,377.8862446,0,-27.08557752,80664.35753,1998.971802
25/07/2020,16,3832.259,478.3350061,2.519943828,130.565,74705.65803,312.7070203
25/07/2020,17,-2865.72,3989.601,0,-107.482,43734.207,615.239
25/07/2020,18,-2862.728,951.414,578.882,-27.221,37733.207,1496.937
25/07/2020,19,362.37,313.615,8394.241609,0,31435.102,342.6293912
25/07/2020,20,10404.312,39.3663641,1057.032505,0,35241.858,304.5301311
25/07/2020,21,9301.899,72.419,985.042,0,34996.689,480.826
25/07/2020,22,8809.079,-1.671,1024.801,0,35004.951,872.579
25/07/2020,23,4880.636,-54.13,1512.578,44.75,34478.336,290.563
25/07/2020,24,12307.83,29.324,995.968,9.436,34692.176,203.857
25/07/2020,25,18232.731,67.508,670.355,0,35831.357,257.21
25/07/2020,26,28214.623,151.5413792,623.9610911,0,33955.057,1669.03353
25/07/2020,27,29274.062,147.2130663,947.9098012,49.805,30887.866,2080.379133
25/07/2020,28,21888.22,10.27480017,992.0470127,29.428,30746.678,307.0271871
25/07/2020,29,11873.087,52.117,1499.396293,183.594,30920.222,482.975707
25/07/2020,30,6032.645,339.0050323,6284.149174,267.123,29469.58,1873.359794
25/07/2020,31,10019.39,672.1130182,3443.54687,0,29405.815,212.6881122
25/07/2020,32,7402.53,425.6350854,2480.334037,0,31433.25435,316.9085232
25/07/2020,33,5642.291,7182.771333,6419.218307,472.295,66399.36303,426.0233348
25/07/2020,34,24762.617,2340.868668,3089.394197,70.181,63537.87223,-582.0790976
25/07/2020,35,29268.098,-34.75702965,525.8421036,113.003,24684.07976,711.3621686
25/07/2020,36,18006.854,2828.579,668.606,191.774,25920.3,1085.119
25/07/2020,37,16960.583,345.5793429,632.6362543,80.651,21427.223,278.9644028
25/07/2020,38,12645.405,18.22928466,603.5723198,0,19626.126,272.3443955
25/07/2020,39,14680.198,1.465412102,203.2261861,0,19619.985,291.8424018
25/07/2020,40,18016.476,-2.042,119.323,0,19712.236,292.265
25/07/2020,41,18101.446,9.208,274.126,0,23147.072,421.56
25/07/2020,42,33071.437,301.923,182.64,0,24462.489,331.715
25/07/2020,43,44979.701,163.785,449.589,0,24517.562,337.565
25/07/2020,44,35015.478,0,511.991,0,24146.446,352.792
25/07/2020,45,5724.107,1092.078,3049.240002,0,25903.467,428.6469981
25/07/2020,46,2392.68,719.8610143,1998.617681,0,25452.97233,333.2289708
25/07/2020,47,36523.491,648.1250851,4057.15295,61.761,38504.64742,109.8185435
25/07/2020,48,29763.617,1707.965926,4909.215985,234.774,41114.64066,2836.084425
26/07/2020,1,7327.456,0,2209.989447,141.696,55953.04021,880.8823417
26/07/2020,2,-5315.267,23.24,15323.655,8.545349161,32991.3222,1386.102454
26/07/2020,3,-3526.056,1177.535,9531.762,323.2018846,42354.60548,1898.083632
26/07/2020,4,-1634.151,1846.702718,0,436.7841321,52437.77445,2270.080696
26/07/2020,5,-1781.244,2654.78,0,341.0814282,52823.48252,1811.918057
26/07/2020,6,-1447.669,414.689,9709.848,622.0109602,48278.45859,867.9734516
26/07/2020,7,11560.932,119.167,79.867,0,65595.843,556.219
26/07/2020,8,16260.274,66.9,87.468,0,66288.1,578.689
26/07/2020,9,20362.355,64.735,386.845,0,68105.741,689.135
26/07/2020,10,18953.087,21.43807112,336.2324263,0,65065.95829,951.6532151
26/07/2020,11,12444.192,221.572351,316.068681,0,70707.1021,1238.36987
26/07/2020,12,11661.179,102.4494119,289.2297233,0,66975.25374,978.0801221
26/07/2020,13,12245.432,134.1929628,263.7238448,0,70010.60451,692.7276808
26/07/2020,14,13287.72,390.5242544,345.7285475,0,72476.8113,1233.417903
26/07/2020,15,16366.954,354.9478735,176.712145,0,60628.23115,1549.01283
26/07/2020,16,1088.877,0,324.7899044,86.547,71331.20117,572.5539208
26/07/2020,17,-2340.404,0,0,82.053,59666.252,2918.491
26/07/2020,18,-955.824,-33.561,0,512.646,63199.384,6721.385
26/07/2020,19,3637.042,394.101098,466.7971812,0,71521.07021,338.3315119
26/07/2020,20,2822.665,65.47730575,1855.727441,60.919,84046.268,316.4832537
26/07/2020,21,-1104.484,0,992.62,135.207,88641.75,573.571
26/07/2020,22,-2151.609,955.437,2435.979,-30.605,85939.049,4249.978
26/07/2020,23,-3095.113,860.972,3722.256,-31.76867894,79853.02609,327.5945856
26/07/2020,24,-2938.339,2895.099,6344.678,0,90389.41364,651.4703634
26/07/2020,25,-1420.494,3661.284,4596.529,0,99315.1419,6725.907105
26/07/2020,26,61.02,717.944,5120.344,0,97227.226,1912.675
26/07/2020,27,-1540.553,2332.922,11738.008,-40.46533077,91058.68483,384.8765025
26/07/2020,28,-1274.502,1142.013,8188.806,-3.091185466,96971.37928,1628.472908
26/07/2020,29,-1505.533,1653.01,10318.721,0,108259.6758,546.3302016
26/07/2020,30,-1510.319,2122.677,9932.877,0,104296.8122,1613.909827
26/07/2020,31,-1411.881,2014.45,12122.282,0,111138.0818,1375.26524
26/07/2020,32,-2017.659,2593.692,6516.223,0,133901.6666,329.5374097
26/07/2020,33,296.546,907.131,5338.243,0,140730.348,569.73
26/07/2020,34,2739.907,62.963,2586.441,0,127770.189,466.729
26/07/2020,35,9217.178,280.399,1368.649,0,103041.246,678.093
26/07/2020,36,14155.683,-19.962,1047.942,0,83381.187,1221.758
26/07/2020,37,19375.07,215.724,253.38,0,54424.23,1578.309
26/07/2020,38,8071.079,425.3916623,1460.867229,109.142,41940.925,2208.946108
26/07/2020,39,-3478.111,1134.45107,450.913,0,47039.28436,4264.390567
26/07/2020,40,-2619.252,117.758,922.14,0,48893.023,2432.21
26/07/2020,41,-3948.186,2422.13,2390.043,0,44278.447,2251.507
26/07/2020,42,-2405.496,853.7932103,3065.45,80.74699824,40606.47542,1636.691373
26/07/2020,43,7279.728,188.8869467,853.2583267,106.875,34061.41138,-13788.97066
26/07/2020,44,-947.29,821.622,-36.781,143.5,36243.334,-13542.5
26/07/2020,45,-1706.026,2811.15,1181.382,169.74,35037.668,4340.203
26/07/2020,46,-6691.594,1044.404,370.985,-46.226,36580.596,1947.07
26/07/2020,47,-1465.991,1044.572204,0,0,43695.48838,1480.364415
26/07/2020,48,-3314.102,0,0,4.125,62119.839,2316.184
27/07/2020,1,-3013.433,0,0,-5.576,66520.768,2597.833
27/07/2020,2,-3133.077,0,0,-0.385708396,72456.15486,775.1258497
